Source,Destination
6338,5309
6338,5608
6339,57
6339,320
6339,4773
6339,5608
6339,6329
6341,4127
6341,4751
6341,6340
6342,57
6342,320
6342,3734
6342,4565
6342,4751
6342,5625
6342,6329
6342,6332
6342,6341
6344,57
6344,320
6344,3992
6344,5649
6344,6340
6345,57
6347,5071
6348,108
6348,467
6348,4243
6348,5072
6348,5073
6348,5076
6348,5078
6348,5086
6348,5088
6348,5097
6348,5101
6348,5103
6348,5112
6348,5118
6348,6221
6349,370
6349,4353
6349,4375
6349,5350
6349,6348
6351,5191
6351,6103
6352,5071
6353,4353
6353,5078
6353,5087
6353,5101
6353,6348
6355,463
6356,5078
6356,5086
6356,5101
6356,6353
6357,5098
6359,5078
6359,5086
6359,5103
6359,6348
6359,6352
6359,6356
6361,4237
6361,5088
6361,5799
6363,5072
6363,5078
6363,5088
6363,5101
6363,6221
6363,6348
6363,6356
6366,108
6366,5072
6366,5076
6366,5078
6366,5088
6366,5101
6366,6221
6366,6353
6366,6363
6370,5116
6378,5078
6378,5086
6378,6352
6378,6356
6378,6366
6380,108
6380,477
6380,4353
6380,4375
6380,5072
6380,5073
6380,5497
6380,5944
6380,6221
6380,6347
6380,6363
6382,108
6382,4353
6382,5078
6382,5101
6382,6221
6382,6349
6382,6363
6382,6366
6382,6380
6385,4243
6385,4335
6385,5072
6385,5076
6385,5078
6385,5086
6385,5088
6385,5097
6385,5101
6385,5103
6385,5112
6385,6348
6385,6359
6386,4335
6386,4353
6386,5072
6386,5088
6386,5097
6386,5103
6386,6348
6386,6382
6386,6385
6388,538
6388,4237
6388,4335
6388,4353
6388,5072
6388,5076
6388,5086
6388,5088
6388,5101
6388,5103
6388,6366
6388,6387
6389,92
6389,106
6389,108
6389,370
6389,4243
6389,4353
6389,4354
6389,5070
6389,5073
6389,5076
6389,5078
6389,5088
6389,5101
6389,5103
6389,5112
6389,5118
6389,6221
6389,6348
6389,6349
6389,6356
6389,6359
6389,6363
6389,6386
6389,6388
6393,6284
6397,463
6397,5102
6397,6355
6398,6363
6398,6366
6399,4243
6399,4353
6399,4375
6399,5072
6399,5088
6399,5097
6399,5103
6399,6348
6399,6382
6399,6385
6399,6389
6400,108
6400,594
6400,4334
6400,4353
6400,4354
6400,4375
6400,5073
6400,5078
6400,5087
6400,5088
6400,5098
6400,5112
6400,5116
6400,6221
6400,6347
6400,6348
6400,6353
6400,6363
6400,6366
6400,6378
6400,6382
6400,6389
6401,538
6401,5078
6401,5086
6401,5089
6401,6348
6401,6356
6401,6363
6401,6366
6401,6378
6401,6386
6401,6388
6402,4449
6402,5101
6402,5325
6402,6352
6402,6401
6403,5072
6403,5086
6403,5088
6403,5101
6403,5103
6403,6348
6403,6353
6403,6366
6403,6385
6403,6386
6403,6388
6403,6389
6404,5086
6404,5103
6404,6348
6404,6359
6404,6385
6404,6386
6404,6389
6404,6403
6415,6414
6418,402
6418,6038
6418,6040
6420,402
6420,496
6420,1663
6420,3012
6420,4968
6420,5208
6420,6025
6421,6420
6423,60
6423,1663
6423,6037
6424,6274
6425,1206
6425,4411
6425,6025
6427,584
6427,6037
6427,6040
6427,6049
6428,584
6428,6055
6430,2557
6433,1663
6433,6025
6433,6037
6433,6048
6433,6049
6433,6420
6433,6424
6435,60
6437,5177
6437,5181
6437,6055
6440,60
6440,930
6440,1107
6440,3012
6440,5190
6440,6044
6440,6433
6442,614
6442,4968
6442,5208
6442,6054
6442,6055
6442,6420
6445,6037
6445,6055
6445,6418
6445,6433
6447,4411
6453,614
6453,3231
6453,4968
6453,5208
6453,6054
6453,6055
6453,6420
6453,6442
6454,6040
6454,6418
6454,6428
6455,584
6455,6421
6455,6433
6456,6436
6457,6050
6457,6421
6460,6036
6460,6456
6461,60
6461,362
6461,614
6461,930
6461,1663
6461,1954
6461,2069
6461,3887
6461,4141
6461,5208
6461,6049
6461,6439
6461,6459
6463,6055
6463,6428
6463,6454
6464,614
6464,6037
6464,6055
6464,6433
6465,614
6466,362
6466,1663
6466,1725
6466,4141
6466,4795
6466,6420
6466,6440
6473,1860
6473,2339
6473,3560
6473,3656
6473,4051
6473,4109
6473,4441
6473,4525
6473,4558
6473,5960
6473,5996
6476,4334
6476,4339
6476,5603
6476,5628
6477,61
6490,6489
6492,5325
6494,126
6494,5312
6494,5350
6494,5478
6499,1777
6499,5309
6499,5612
6504,2347
6504,4349
6504,4350
6508,6507
6510,6503
6516,85
6516,126
6516,333
6516,464
6516,2414
6516,4362
6516,4375
6516,5087
6516,5098
6516,5312
6516,5313
6516,5325
6516,5550
6516,5641
6516,6349
6516,6494
6520,4163
6520,6241
6520,6278
6520,6299
6521,424
6521,3616
6521,4349
6523,6507
6528,6522
6532,126
6532,477
6532,5098
6532,5324
6532,6516
6533,6313
6534,249
6534,333
6534,470
6534,504
6534,2414
6534,5305
6534,5313
6534,5324
6534,5325
6534,5444
6534,5504
6534,6516
6535,6528
6537,6507
6537,6508
6544,6503
6544,6510
6547,5301
6547,5518
6547,5786
6551,370
6551,4375
6551,5086
6551,5101
6551,6378
6551,6380
6551,6401
6553,5099
6553,6496
6556,4744
6562,5399
6562,5879
6570,4666
6571,1676
6572,4574
6572,6284
6577,253
6577,494
6577,4574
6577,4580
6577,4636
6577,5050
6577,5631
6577,5848
6578,63
6578,81
6578,363
6578,476
6578,494
6578,4461
6578,4534
6578,4574
6578,4580
6578,4680
6578,4879
6578,5050
6578,5326
6578,5345
6578,5346
6578,5501
6578,5626
6578,6577
6581,518
6584,276
6584,611
6584,1899
6584,2429
6584,3602
6584,3774
6584,4331
6584,5278
6584,5334
6584,5463
6584,5511
6586,2553
6586,3199
6586,3237
6586,4057
6586,4586
6586,4730
6586,5560
6586,5624
6586,5649
6586,6087
6588,4057
6588,4580
6588,4636
6588,4730
6588,6568
6588,6586
6590,4681
6590,4682
6591,387
6591,3864
6594,99
6594,416
6594,476
6594,4560
6594,4802
6594,5299
6594,6570
6597,4574
6597,4730
6597,4879
6597,5050
6597,5631
6597,6075
6597,6301
6597,6562
6598,494
6598,2588
6598,4574
6598,4578
6598,6578
6603,4534
6603,4636
6603,4649
6603,4747
6603,4879
6603,5050
6603,6588
6605,6600
6606,476
6606,4584
6608,3822
6608,4057
6608,4574
6608,6572
6610,478
6610,6229
6610,6590
6620,494
6620,4574
6620,6229
6623,4057
6623,5326
6623,5543
6623,5783
6623,6586
6627,476
6627,4574
6627,5631
6627,6597
6630,5944
6631,5277
6631,6610
6632,6600
6632,6605
6633,6600
6633,6605
6633,6611
6633,6632
6641,4211
6647,4211
6650,4211
6651,1861
6651,4211
6662,4211
6665,1861
6665,2991
6665,4211
6665,6638
6665,6651
6667,4518
6673,4199
6673,4211
6673,6647
6673,6651
6673,6662
6673,6665
6675,710
6676,4211
6676,6651
6676,6673
6677,6647
6680,259
6680,296
6680,485
6680,4198
6681,6661
6683,6665
6685,4211
6685,6647
6685,6673
6691,424
6691,5936
6706,319
6706,430
6706,928
6706,3563
6708,4245
6708,4258
6712,6694
6713,519
6713,1985
6713,3662
6713,4743
6713,6702
6714,4066
6714,4072
6714,6702
6714,6713
6715,6570
6718,206
6718,5187
6718,5243
6719,6709
6722,4239
6725,4486
6725,5280
6725,6721
6725,6722
6730,6705
6738,4667
6739,3574
6739,3908
6739,4391
6739,5145
6739,5784
6741,6701
6742,335
6746,6705
6746,6730
6746,6741
6747,3563
6747,4154
6747,6706
6748,1860
6748,5400
6758,1741
6763,3644
6766,665
6766,1576
6766,1655
6766,1717
6766,1800
6766,2028
6766,3560
6766,3626
6766,3639
6766,3708
6766,3866
6766,4036
6766,4172
6792,417
6792,4566
6792,4886
6792,6274
6795,205
6795,417
6795,2028
6800,1576
6800,4172
6800,4605
6802,1576
6802,1800
6802,1860
6802,2229
6802,2460
6802,3323
6802,4024
6802,4172
6802,6766
6805,67
6805,1761
6805,3323
6805,3626
6805,3651
6805,3705
6805,4124
6805,4441
6805,6766
6812,1640
6812,1800
6812,1908
6812,2028
6812,2102
6812,2195
6812,3323
6812,3633
6812,3646
6812,3712
6812,4019
6812,4064
6812,4124
6812,4558
6812,4751
6812,4779
6812,4839
6812,4886
6812,6766
6812,6795
6812,6800
6823,1576
6823,1702
6823,1709
6823,1848
6823,1860
6823,3712
6823,4080
6823,4172
6823,6802
6827,3555
6833,3995
6844,1576
6844,1640
6844,1800
6844,1860
6844,3740
6844,4779
6844,6823
6845,3734
6845,3897
6845,4017
6845,4751
6845,4766
6845,5984
6845,6795
6860,1761
6860,1800
6860,1860
6860,2066
6860,2102
6860,3323
6860,3565
6860,3644
6860,3709
6860,3844
6860,3866
6860,3876
6860,3887
6860,4020
6860,4073
6860,4080
6860,4837
6860,4839
6860,5216
6860,6795
6860,6805
6860,6812
6860,6844
6864,1800
6864,1908
6864,3323
6864,3701
6864,4172
6864,6766
6864,6802
6866,1800
6866,3640
6866,4073
6872,1344
6872,6823
6872,6860
6875,67
6875,1640
6875,1761
6875,1848
6875,2102
6875,2262
6875,3708
6875,3734
6875,4751
6875,4839
6875,6812
6876,4017
6885,1890
6885,3071
6885,3708
6885,3712
6885,3741
6885,4124
6885,4172
6885,4183
6885,4751
6885,5897
6885,5901
6885,6800
6885,6812
6886,1860
6886,1967
6886,2339
6886,3825
6886,4172
6887,1800
6887,1860
6887,2195
6887,2787
6887,3605
6887,3640
6887,3644
6887,3670
6887,3708
6887,3866
6887,3880
6887,4017
6887,4441
6887,4751
6887,4787
6887,4851
6887,4869
6887,4886
6887,5959
6887,5973
6887,6766
6887,6812
6887,6844
6887,6860
6887,6866
6889,67
6889,1881
6889,2066
6889,2787
6889,3323
6889,3559
6889,3825
6889,4080
6889,4787
6889,4816
6889,4837
6889,6766
6889,6812
6889,6860
6889,6885
6889,6887
6890,2112
6890,3762
6890,5275
6892,1784
6892,3773
6892,4821
6892,5278
6892,5984
6910,1800
6910,4172
6910,4839
6910,6766
6910,6887
6918,5851
6924,6812
6925,5959
6930,910
6930,2184
6930,2698
6930,3741
6930,4172
6930,4350
6930,4869
6930,6766
6939,1576
6939,1908
6939,2184
6939,2195
6939,4172
6939,5988
6939,6766
6939,6802
6939,6812
6939,6844
6945,1485
6945,1640
6945,1784
6945,1800
6945,1848
6945,2195
6945,2339
6945,3137
6945,3611
6945,3644
6945,3708
6945,3718
6945,3816
6945,3825
6945,3920
6945,4017
6945,4080
6945,4084
6945,4125
6945,4189
6945,4441
6945,4787
6945,6766
6951,67
6951,1761
6951,2066
6951,2102
6951,3323
6951,3866
6951,4172
6951,4851
6951,4898
6951,6766
6953,3626
6953,4805
6953,6860
6954,910
6954,1576
6954,1860
6954,4172
6954,6802
6954,6823
6954,6885
6959,1860
6959,3603
6959,3640
6959,3701
6959,3734
6959,3741
6959,3808
6959,4161
6959,4441
6959,5387
6959,5948
6959,6860
6959,6885
6959,6887
6959,6945
6960,4172
6960,6766
6960,6812
6967,2339
6987,2056
6987,4182
6987,6795
6991,394
6991,4777
6991,5973
6991,6954
6992,6284
6992,6285
6995,3792
6996,1429
6996,1717
6996,1761
6996,2184
6996,2300
6996,2327
6996,3071
6996,3157
6996,3572
6996,3640
6996,3644
6996,3708
6996,3734
6996,4172
6996,5400
6996,6766
6996,6812
6996,6860
6996,6872
6996,6875
6996,6887
6996,6924
6996,6959
6997,1848
6997,1933
6997,2152
6997,3705
6997,5599
6997,6845
6999,3585
6999,3934
6999,4127
6999,4172
6999,4183
6999,5995
7001,5449
7001,5879
7001,5881
7001,5975
7001,5995
7001,6945
7003,1485
7003,1640
7003,1761
7003,1848
7003,1860
7003,2195
7003,3323
7003,3596
7003,3640
7003,3644
7003,3880
7003,4170
7003,4626
7003,4779
7003,4830
7003,4835
7003,4886
7003,4898
7003,5937
7003,6473
7003,6800
7003,6812
7003,6823
7003,6866
7003,6872
7003,6887
7003,6889
7003,6939
7008,1576
7008,1709
7008,4172
7008,6951
7008,6959
7009,67
7009,184
7009,1702
7009,1761
7009,1860
7009,2066
7009,4010
7009,4441
7009,5331
7009,5387
7009,5511
7009,5952
7009,6766
7009,6845
7009,6866
7009,6872
7009,6887
7010,3670
7010,4109
7010,5216
7014,4556
7014,6800
7014,6864
7014,6959
7038,4019
7038,6805
7039,1800
7039,2028
7039,2076
7039,2787
7039,3830
7039,3866
7039,3928
7039,4080
7039,4928
7039,5593
7039,5955
7039,5988
7039,6014
7039,6019
7041,1581
7041,3651
7041,4051
7041,4172
7041,4869
7043,3808
7043,4036
7043,4183
7043,6805
7043,6875
7043,6996
7043,7041
7044,6918
7044,7041
7059,4124
7059,6805
7064,2559
7064,6951
7064,6960
7064,7041
7066,2482
7066,3651
7066,7043
7073,338
7073,5103
7073,6359
7073,6366
7073,6401
7073,6404
7082,1848
7082,1933
7082,2339
7086,1761
7086,2021
7086,3626
7086,3633
7086,3741
7086,3866
7086,4019
7086,4080
7086,5901
7086,6805
7086,6812
7086,6860
7086,6875
7086,6889
7096,1933
7096,2378
7096,3073
7096,4009
7096,4047
7096,5851
7096,5941
7096,5955
7096,6885
7104,686
7122,462
7133,6594
7140,6733
7147,4747
7150,2889
7161,2586
7161,4264
7164,298
7164,7161
7165,5537
7170,2032
7170,4005
7170,4802
7178,7009
7185,3206
7194,177
7204,69
7204,6812
7204,6996
7204,6999
7205,1640
7205,2076
7205,2105
7205,3560
7205,3830
7205,3853
7205,4700
7205,4928
7205,5288
7205,5615
7205,6014
7211,69
7214,5086
7214,6359
7219,70
7219,4255
7230,1738
7246,7242
7250,74
7250,3938
7252,296
7252,4190
7254,142
7258,6091
7258,6095
7260,6095
7261,248
7261,485
7261,3605
7261,3743
7261,4198
7261,4392
7261,4597
7261,6680
7273,476
7273,4483
7273,5631
7273,6577
7273,6578
7273,6588
7286,7282
7290,77
7290,424
7291,77
7291,303
7291,3619
7291,3736
7291,3818
7291,3841
7291,3992
7291,4005
7291,5737
7292,77
7292,3998
7292,5974
7293,77
7293,387
7293,3736
7293,3829
7293,3864
7293,3898
7293,5145
7294,78
7294,478
7294,5325
7296,7294
7297,78
7297,86
7297,251
7297,5325
7301,4447
7301,5628
7304,78
7304,86
7304,249
7304,5325
7304,7294
7304,7297
7305,5098
7307,3587
7310,4638
7310,5497
7310,5781
7312,79
7312,367
7312,5497
7312,5804
7312,7308
7312,7310
7319,5796
7332,80
7332,2018
7332,2429
7332,4190
7332,4208
7336,80
7336,194
7336,485
7337,3740
7337,4127
7341,4058
7345,7338
7352,7345
7353,5890
7353,6930
7354,3595
7354,3598
7354,3691
7354,3741
7354,4134
7354,4146
7354,4350
7354,4693
7354,4821
7354,4928
7354,5436
7354,6930
7354,7039
7356,280
7358,7357
7360,5348
7360,5514
7365,5099
7368,4616
7371,2279
7371,3645
7371,4058
7371,4331
7371,4821
7371,5288
7371,5815
7372,2429
7376,3727
7376,5397
7376,5618
7376,5923
7376,7009
7382,3644
7382,4441
7382,5393
7382,6860
7382,6887
7382,6889
7382,6996
7386,4399
7387,5577
7404,3822
7404,4400
7404,4409
7412,4480
7412,5342
7412,5519
7412,5609
7414,330
7414,1453
7414,1748
7414,3553
7414,3598
7414,4170
7414,4802
7414,5283
7414,5409
7418,5302
7430,4262
7430,7132
7433,6688
7442,108
7442,157
7442,4237
7442,6403
7444,4170
7444,5387
7444,5424
7448,3753
7451,3598
7451,4777
7451,6351
7451,6594
7455,1537
7455,1657
7455,1665
7455,1760
7455,1848
7455,1889
7455,2014
7455,2073
7455,2102
7455,2105
7455,2152
7455,2203
7455,2270
7455,2308
7455,2378
7455,3595
7455,3596
7455,3657
7455,3741
7455,3830
7455,3931
7455,4127
7455,4147
7455,4631
7455,5393
7455,5600
7455,5867
7455,6014
7455,6959
7455,7205
7455,7261
7458,276
7458,1909
7458,2429
7458,3966
7458,4380
7458,4458
7458,5288
7458,5511
7458,5567
7458,5637
7458,6584
7463,5557
7463,5589
7466,3595
7466,3774
7466,5288
7466,5309
7466,5577
7466,5599
7466,5605
7466,5615
7466,7205
7468,3749
7469,4223
7472,416
7472,1498
7472,2279
7472,4107
7472,4809
7472,5351
7472,5459
7472,5593
7472,5992
7474,338
7474,4248
7474,5305
7481,4824
7484,1709
7484,2286
7484,4380
7484,4802
7484,4824
7484,5288
7484,5444
7485,276
7485,1665
7485,1748
7485,1760
7485,1797
7485,2076
7485,2195
7485,2994
7485,3595
7485,3656
7485,3708
7485,3715
7485,3738
7485,3741
7485,3767
7485,3830
7485,3997
7485,4147
7485,4170
7485,4390
7485,4441
7485,4892
7485,5427
7485,5441
7485,5615
7485,5637
7485,5801
7485,5889
7485,5955
7485,5988
7485,6019
7485,7205
7486,3966
7486,4361
7486,4382
7486,4428
7488,3966
7488,7486
7493,5310
7493,5970
7494,2347
7496,6562
7496,6619
7497,7387
7499,5478
7499,5482
7501,221
7501,4223
7501,4399
7501,5302
7501,5610
7501,5974
7510,4348
7515,1748
7515,1945
7515,2028
7515,2171
7515,2429
7515,2674
7515,3572
7515,4777
7515,4821
7515,5288
7515,7371
7516,2076
7516,3595
7516,3620
7516,3931
7516,4109
7516,4127
7516,4208
7516,4349
7516,5302
7516,5481
7516,5637
7516,5650
7516,5874
7516,5988
7516,6521
7516,7418
7523,6337
7526,5308
7526,5310
7526,5334
7526,6341
7526,7389
7532,4666
7532,6560
7535,2948
7542,550
7542,4380
7542,5348
7548,4262
7548,4584
7548,4603
7550,1800
7550,2028
7550,3656
7550,3866
7550,4390
7550,5973
7550,6886
7554,1800
7554,3644
7554,4073
7554,4160
7554,6763
7555,4409
7555,4450
7555,5511
7555,5527
7557,84
7557,416
7557,2286
7557,5299
7557,5308
7557,5316
7557,5322
7557,5324
7557,5332
7557,5346
7557,5348
7557,5491
7557,5498
7557,5533
7557,5947
7557,6594
7557,7484
7566,108
7566,4399
7566,5098
7566,5350
7566,5508
7566,5550
7566,6516
7566,7386
7568,5291
7570,5351
7571,5988
7577,6564
7578,4571
7578,5960
7589,5428
7592,114
7592,2421
7592,3619
7592,3982
7592,4060
7592,5387
7599,7542
7601,2244
7601,4693
7601,5449
7601,5941
7602,7451
7602,7484
7605,7544
7606,7571
7607,2429
7607,5282
7607,5493
7607,5518
7607,5603
7607,7488
7608,333
7608,338
7608,426
7608,4445
7608,5305
7608,5312
7608,6494
7608,6516
7608,7589
7611,2028
7611,2076
7611,3656
7611,3796
7611,4179
7611,4349
7611,4441
7611,5937
7611,5973
7611,5988
7611,6014
7611,6504
7613,276
7613,3975
7613,4036
7613,4109
7613,4179
7613,5393
7613,5433
7613,5937
7613,5948
7614,276
7614,2076
7614,2143
7614,3556
7614,3727
7614,3934
7614,5582
7614,5815
7614,6476
7616,1614
7616,6864
7617,2126
7617,3556
7617,5518
7618,7570
7624,1761
7624,4009
7624,4127
7624,6805
7626,5874
7626,6568
7627,4254
7627,4262
7627,7561
7631,5325
7638,245
7638,376
7638,1774
7638,2028
7638,2126
7638,2350
7638,2429
7638,3598
7638,3746
7638,4331
7638,4362
7638,4363
7638,4453
7638,5065
7638,5288
7638,5302
7638,5637
7638,5649
7638,5780
7638,5970
7638,5992
7638,6072
7638,7493
7638,7617
7640,4234
7640,4255
7641,6690
7646,5873
7650,1731
7650,1899
7650,2126
7650,2429
7650,3671
7650,4330
7650,4349
7650,4362
7650,4480
7650,5288
7650,5518
7650,5580
7650,5970
7650,5992
7650,6534
7650,7576
7650,7608
7650,7638
7651,6992
7651,7430
7651,7556
7653,1576
7653,2429
7653,4417
7653,5871
7655,388
7655,5430
7657,4347
7660,184
7660,4170
7660,4363
7660,4441
7660,4779
7660,4802
7660,5278
7660,5433
7660,5915
7660,6323
7660,6584
7660,6996
7660,7389
7661,5444
7661,7493
7661,7638
7661,7650
7661,7657
7665,5540
7667,498
7667,1784
7667,1889
7667,2308
7667,3108
7667,3591
7667,3596
7667,3644
7667,3646
7667,3691
7667,3860
7667,3903
7667,3931
7667,3945
7667,4088
7667,4166
7667,4350
7667,4390
7667,4453
7667,5890
7668,1498
7668,2279
7668,3774
7668,5607
7668,7472
7672,1761
7672,1860
7672,4441
7672,5390
7672,5649
7672,5851
7672,5897
7672,5988
7672,6885
7672,7205
7676,2572
7676,5948
7679,3626
7679,3734
7679,4017
7683,4380
7683,4458
7683,6584
7689,123
7689,1748
7689,3875
7689,5304
7689,7444
7689,7472
7690,1814
7690,7644
7691,4262
7691,6254
7693,5886
7693,6221
7696,1748
7696,2028
7696,3669
7696,3808
7696,3975
7696,4350
7696,5801
7696,6945
7696,7554
7705,1748
7705,4779
7705,4824
7705,5444
7705,5581
7705,7481
7705,7526
7705,7660
7706,1731
7711,7406
7720,7442
7722,989
7722,3984
7722,4766
7722,7556
7722,7651
7723,1625
7723,2429
7723,4380
7723,4478
7723,5397
7723,5549
7723,5576
7723,5970
7723,6623
7723,7493
7730,2674
7730,7458
7730,7515
7731,2586
7734,4399
7734,7386
7739,4100
7745,1899
7745,2429
7745,3560
7745,3774
7745,3942
7745,4458
7745,4729
7745,5637
7745,5871
7745,6584
7745,7458
7745,7683
7747,4399
7747,5466
7747,7566
7750,1665
7750,2076
7750,2139
7750,2148
7750,2643
7750,2698
7750,3708
7750,4380
7750,4729
7750,5302
7750,5463
7750,5973
7750,6930
7750,6953
7751,288
7751,7465
7753,6802
7753,6844
7756,499
7756,2286
7756,4560
7756,5299
7756,5491
7756,7510
7758,2286
7758,4905
7758,7747
7760,1498
7760,2286
7760,7430
7765,7747
7768,7651
7769,2279
7769,4058
7775,3774
7775,5330
7775,5493
7775,7745
7778,3687
7778,4127
7778,5858
7784,7777
7786,3651
7786,5331
7786,6892
7786,7003
7790,4380
7796,5428
7796,5798
7799,550
7799,611
7799,5328
7799,5344
7799,6338
7799,6504
7799,7421
7801,4399
7801,5610
7804,276
7804,1748
7804,1784
7804,2421
7804,2429
7804,3572
7804,3701
7804,4063
7804,4098
7804,4109
7804,4390
7804,4851
7804,5288
7804,5393
7804,5867
7804,5874
7804,5983
7804,7786
7806,7451
7806,7618
7807,2332
7807,5444
7807,5479
7807,5518
7807,7484
7807,7690
7813,3556
7813,5889
7818,4262
7819,184
7819,376
7819,1611
7819,1848
7819,3746
7819,5308
7819,5603
7827,1939
7828,4382
7828,7486
7832,85
7833,7484
7833,7556
7833,7651
7834,4025
7836,3288
7836,4077
7836,4349
7836,5294
7836,5992
7836,7516
7836,7638
7836,7751
7837,7690
7838,5992
7839,4223
7839,7469
7839,7722
7840,5300
7841,5312
7843,1019
7844,4258
7844,5873
7844,6717
7857,227
7857,240
7858,1537
7858,2517
7858,5975
7861,1576
7861,2066
7861,2805
7861,4017
7861,4869
7861,5393
7861,5973
7863,4248
7865,3875
7865,5439
7865,5444
7865,7661
7865,7766
7867,2414
7867,5322
7869,4484
7873,4483
7873,5145
7874,4399
7874,5610
7874,7566
7874,7734
7874,7801
7888,3818
7888,4347
7888,5509
7888,5603
7896,4806
7897,6116
7897,6142
7916,7915
7928,5533
7930,5348
7930,7568
7935,5313
7935,5777
7935,6492
7935,6551
7938,5110
7939,5085
7944,5093
7944,7941
7945,7943
7946,85
7946,7832
7946,7941
7950,7865
7956,4481
7960,506
7960,1185
7960,4351
7960,4362
7960,4480
7960,5328
7960,5511
7960,5603
7960,6516
7960,7389
7960,7508
7963,7938
7966,3532
7966,3544
7966,7555
7966,7885
7968,6549
7971,7963
7971,7966
7972,5583
7979,2414
7979,4396
7979,7301
7981,86
7981,3463
7981,4456
7981,5886
7981,6547
7981,7832
7981,7972
7983,4442
7984,5313
7985,6553
7989,86
7989,5093
7990,5497
7990,5826
7990,7723
7998,86
7999,499
7999,1942
7999,2286
7999,5285
7999,5308
7999,5310
7999,5322
7999,7557
8000,86
8000,333
8000,4113
8000,4371
8000,4450
8000,5478
8000,7297
8003,5312
8003,5583
8003,5620
8003,7607
8015,3244
8020,6722
8032,4476
8046,1046
8047,4667
8050,8049
8061,971
8061,1636
8061,1895
8061,2912
8061,7135
8063,3023
8072,595
8078,125
8078,2729
8078,3559
8078,3690
8078,3710
8078,3767
8078,3973
8078,4571
8078,5438
8082,2279
8083,3583
8083,3759
8083,4627
8084,4706
8091,3559
8093,7889
8097,5364
8098,4674
8098,8083
8102,4710
8103,6718
8109,4743
8110,1738
8110,3773
8110,4702
8111,125
8114,3690
8114,4077
8114,4710
8118,125
8118,3710
8118,4706
8118,8114
8123,3662
8123,4781
8125,533
8126,4066
8126,4706
8126,4735
8126,8118
8130,4066
8130,6713
8131,5984
8131,6789
8133,90
8133,6004
8134,90
8134,8133
8138,4501
8139,151
8139,3832
8139,4501
8139,8138
8150,5725
8153,8145
8155,4564
8157,3865
8157,5655
8157,5666
8159,2523
8159,7359
8159,8148
8170,8145
8170,8153
8191,6356
8191,6551
8198,5140
8198,5301
8198,5325
8198,6366
8207,4351
8207,6059
8213,4693
8223,7984
8231,3760
8235,7913
8235,8231
8238,8236
8239,8231
8239,8235
8242,4073
8242,4511
8242,6031
8242,6763
8244,6296
8245,6296
8245,6520
8245,8244
8246,7181
8267,4350
8267,4417
8267,5427
8267,5947
8268,5140
8271,6246
8271,6264
8272,5428
8272,5798
8276,144
8276,3738
8276,4024
8276,4163
8276,4394
8276,5428
8276,6230
8276,6241
8276,6246
8276,6250
8276,6264
8276,6520
8276,8271
8279,1391
8279,4321
8279,6606
8279,8147
8281,4727
8281,6264
8281,6285
8281,6295
8281,7550
8281,8276
8284,6284
8287,5643
8287,7508
8288,1378
8288,6547
8298,1748
8298,1916
8298,3668
8298,4127
8298,4198
8298,4554
8298,4693
8298,4779
8298,6009
8299,3652
8299,7516
8300,276
8300,1939
8300,3652
8300,5515
8300,8299
8306,1498
8306,3046
8306,3108
8306,3288
8306,4147
8306,4350
8306,5877
8306,5935
8306,6812
8306,6996
8306,7096
8306,7354
8316,2482
8324,6282
8334,8333
8336,564
8337,7353
8338,2856
8340,8339
8351,6076
8354,551
8362,3733
8369,3358
8369,8236
8371,98
8374,564
8374,4492
8374,4494
8374,4504
8374,8369
8376,3358
8382,5326
8382,6556
8389,3485
8389,4366
8389,5322
8389,5332
8389,7650
8389,7693
8389,8272
8391,4176
8391,4350
8391,4802
8391,5952
8399,4057
8399,4636
8399,6586
8399,6588
8401,8394
8403,99
8403,1774
8403,4517
8403,5302
8410,7133
8411,5325
8411,5503
8417,5316
8417,5332
8418,5316
8418,6009
8423,4666
8423,8218
8427,5329
8428,3485
8428,8389
8429,4587
8429,5048
8429,8382
8430,7133
8430,7356
8430,8410
8443,3206
8448,4819
8453,2415
8473,5286
8473,5504
8473,6476
8476,3727
8476,5910
8476,6010
8480,1464
8488,5544
8489,4350
8535,4393
8539,518
8539,5777
8539,7474
8539,7661
8551,1761
8551,2076
8551,3579
8551,5801
8551,5889
8551,8491
8554,426
8554,4391
8554,4445
8557,8547
8565,8545
8571,2948
8571,8539
8571,8545
8581,5099
8581,5115
8582,6362
8583,8580
8587,7421
8587,8583
8589,8580
8589,8583
8590,4227
8595,8583
8595,8587
8596,8589
8597,6363
8597,7947
8598,290
8598,6400
8598,7278
8600,593
8600,4397
8600,5101
8600,6221
8600,6357
8600,6402
8602,107
8602,390
8602,542
8603,7291
8605,339
8605,420
8605,542
8605,4190
8605,8602
8607,339
8607,4198
8607,4201
8608,107
8608,259
8608,420
8608,544
8610,6454
8613,263
8613,296
8613,339
8613,485
8613,4190
8613,4198
8613,4201
8613,4206
8613,6103
8613,6680
8613,7336
8613,8607
8615,648
8615,8605
8616,6093
8618,485
8618,7336
8620,4146
8620,8603
8622,110
8622,142
8622,263
8622,648
8622,8605
8622,8617
8623,259
8623,544
8623,2789
8623,3740
8623,7332
8623,7679
8623,8613
8624,142
8624,542
8627,107
8627,263
8627,296
8627,339
8627,420
8627,648
8627,5400
8627,8605
8628,194
8628,296
8628,485
8628,1580
8628,5294
8628,7376
8628,8603
8628,8620
8630,4198
8630,4201
8630,8608
8630,8613
8631,107
